,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
122,GOYYAW_clean,CO2,5.0,298.0,14.0,GOYYAW_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
123,GUBZAF_clean,CO2,5.0,298.0,14.0,GUBZAF_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
124,GUGNON_clean,CO2,5.0,298.0,14.0,GUGNON_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
125,GULWIU_clean,CO2,5.0,298.0,14.0,GULWIU_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
126,GUNFAW01_neutral,CO2,5.0,298.0,14.0,GUNFAW01_neutral_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
127,GUXZIJ_clean,CO2,5.0,298.0,14.0,GUXZIJ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
128,HAFDUQ_clean,CO2,5.0,298.0,14.0,HAFDUQ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
129,HAJLIO_clean,CO2,5.0,298.0,14.0,HAJLIO_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
130,HAKCIG_clean,CO2,5.0,298.0,14.0,HAKCIG_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
131,HAMLIT_clean,CO2,5.0,298.0,14.0,HAMLIT_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
132,HAPPAS_clean,CO2,5.0,298.0,14.0,HAPPAS_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
133,HAZGOF04_clean_h,CO2,5.0,298.0,14.0,HAZGOF04_clean_h_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
134,HAZNIH_clean,CO2,5.0,298.0,14.0,HAZNIH_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
135,HEDGUS_clean,CO2,5.0,298.0,14.0,HEDGUS_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
136,HEXNUU_clean,CO2,5.0,298.0,14.0,HEXNUU_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
137,HIQWOV_clean,CO2,5.0,298.0,14.0,HIQWOV_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
138,HIWLIK_clean,CO2,5.0,298.0,14.0,HIWLIK_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
139,HIWMAD_clean,CO2,5.0,298.0,14.0,HIWMAD_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
140,HOGJOD_clean,CO2,5.0,298.0,14.0,HOGJOD_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
141,HOJNIF_clean,CO2,5.0,298.0,14.0,HOJNIF_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
142,HOKGUJ_clean,CO2,5.0,298.0,14.0,HOKGUJ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
143,HUBQEC_clean,CO2,5.0,298.0,14.0,HUBQEC_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
144,HUCXUA_clean,CO2,5.0,298.0,14.0,HUCXUA_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
